name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
linux-dash,tariqbuilds,10486,1205,JavaScript,2013-10-16T14:58:47Z,2025-06-21T06:45:43Z,4694,10486,44,User,11,Greater NYC area,341,0,80,0,13
cytoscape.js,cytoscape,10483,1642,JavaScript,2011-08-23T15:28:32Z,2025-06-21T03:36:44Z,85252,10483,14,Organization,160,United States of America,224,429,127,85,2
react-native-snap-carousel,meliorence,10479,2295,JavaScript,2016-10-11T07:22:24Z,2025-06-21T03:50:15Z,1314,10479,402,Organization,3,,96,0,36,4,60
node-canvas,Automattic,10475,1187,JavaScript,2010-09-29T17:31:21Z,2025-06-21T05:33:34Z,4941,10475,453,Organization,1176,Worldwide,271,42,162,68,33
react-native-swiper,leecade,10470,2332,JavaScript,2015-04-20T15:22:55Z,2025-06-18T13:46:51Z,9567,10470,786,User,692,Beijing,146,0,68,1,103
awesome-ctf,apsdehal,10460,1535,JavaScript,2015-02-28T05:43:09Z,2025-06-21T04:35:36Z,569,10460,41,User,88,San Francisco,284,0,71,0,27
react-native-debugger,jhen0409,10443,816,JavaScript,2016-05-29T22:40:01Z,2025-06-20T08:15:49Z,8483,10443,183,User,166,"Taipei, Taiwan",80,0,61,0,9
chroma.js,gka,10388,544,JavaScript,2011-12-12T00:33:02Z,2025-06-19T20:02:35Z,3069,10388,66,User,43,Berlin,136,53,32,6,3
nodeppt,ksky521,10374,2060,JavaScript,2012-04-15T07:43:44Z,2025-06-20T16:55:41Z,26167,10374,27,User,131,Beijing China,351,0,30,0,0
waypoints,imakewebthings,10367,1318,JavaScript,2011-01-25T07:46:22Z,2025-06-19T06:52:34Z,1348,10367,102,User,70,"Portland, OR",281,0,20,0,10
jquery-validation,jquery-validation,10360,2770,JavaScript,2010-05-05T13:40:20Z,2025-06-19T07:47:10Z,8240,10360,44,Organization,3,,444,7,202,14,17
react-static,react-static,10335,759,JavaScript,2017-09-09T22:10:32Z,2025-06-21T00:24:27Z,37809,10335,1,Organization,2,,127,0,219,0,0
engine,playcanvas,10332,1420,JavaScript,2014-05-12T11:24:30Z,2025-06-20T15:51:00Z,409858,10332,576,Organization,69,"London, UK",324,787,130,552,25
nuclei-templates,projectdiscovery,10328,2878,JavaScript,2020-04-04T16:21:34Z,2025-06-21T09:21:51Z,217363,10328,238,Organization,116,,195,10474,363,987,95
DeFi-Developer-Road-Map,OffcierCia,10326,1271,JavaScript,2021-06-20T01:34:08Z,2025-06-21T04:55:15Z,2855,10326,0,User,11,,194,5,51,1,0
PatrickJS-starter,PatrickJS,10296,4846,JavaScript,2015-03-07T22:25:10Z,2025-06-17T07:22:07Z,3810,10296,0,User,960,California,504,0,177,0,0
pdfkit,foliojs,10274,1177,JavaScript,2011-07-11T15:12:29Z,2025-06-21T06:28:43Z,47897,10274,384,Organization,14,,168,64,94,87,23
lifeRestart,VickScarlet,10273,2348,JavaScript,2021-08-15T02:41:53Z,2025-06-18T06:53:21Z,33411,10273,210,User,19,"Nanping, China",149,16,30,27,0
beef,beefproject,10272,2263,JavaScript,2011-11-23T06:53:25Z,2025-06-20T14:26:52Z,24098,10272,43,Organization,1,,442,254,135,117,4
react-redux-starter-kit,dvdzkwsk,10262,2175,JavaScript,2015-06-24T18:38:28Z,2025-06-21T03:16:31Z,1190,10262,130,User,15,"Seattle, WA",301,0,91,0,13
protobuf.js,protobufjs,10255,1434,JavaScript,2013-03-01T18:46:54Z,2025-06-20T03:40:02Z,41273,10255,695,Organization,2,The Web,171,104,109,51,140
react-transition-group,reactjs,10244,651,JavaScript,2016-11-20T19:29:24Z,2025-06-19T07:16:22Z,10170,10244,244,Organization,70,Everywhere,83,0,77,2,31
Lepton,hackjutsu,10237,474,JavaScript,2016-12-30T22:29:25Z,2025-06-20T06:23:56Z,42687,10237,86,User,222,San Francisco,166,0,31,0,2
pollyjs,Netflix,10235,354,JavaScript,2018-05-31T20:39:44Z,2025-06-19T09:02:29Z,3695,10235,56,Organization,232,"Los Gatos, California",373,2,36,1,13
fantasy-land,fantasyland,10193,380,JavaScript,2013-04-12T03:10:22Z,2025-06-15T15:51:04Z,586,10193,35,Organization,34,,227,1,53,0,6
leonsans,cmiscm,10188,536,JavaScript,2019-07-28T19:29:16Z,2025-06-21T01:49:43Z,11502,10188,13,User,21,Silicon Valley,140,0,2,0,0
vue-echarts,ecomfe,10174,1502,JavaScript,2016-06-17T09:55:24Z,2025-06-20T10:35:38Z,27711,10174,3,Organization,281,Beijing & Shanghai & Shenzhen,140,22,12,19,2
regexr,gskinner,10149,1002,JavaScript,2014-03-07T06:21:39Z,2025-06-21T01:50:52Z,2524,10149,211,User,27,,175,0,8,4,33
gekko,askmike,10143,3903,JavaScript,2013-05-12T22:52:01Z,2025-06-17T07:52:06Z,6046,10143,0,User,98,userland,705,0,181,0,0
webui-aria2,ziahamza,10139,1479,JavaScript,2012-05-01T09:15:18Z,2025-06-21T07:31:42Z,16188,10139,135,User,36,Hong Kong,265,0,65,1,23
critical,addyosmani,10133,380,JavaScript,2014-06-28T09:31:42Z,2025-06-13T18:39:32Z,5632,10133,45,User,342,"Mountain View, California",138,11,33,4,3
awesome-guidelines,Kristories,10131,602,JavaScript,2017-07-12T21:52:13Z,2025-06-21T05:30:22Z,418,10131,0,User,63,"Jakarta, Indonesia",185,12,43,0,0
trianglify,qrohlf,10104,669,JavaScript,2014-04-12T04:30:29Z,2025-06-19T11:16:43Z,4184,10104,11,User,99,,167,1,19,0,2
readability,mozilla,10103,649,JavaScript,2015-02-03T08:01:54Z,2025-06-21T09:21:10Z,7390,10103,283,Organization,2464,"Mountain View, California",102,32,85,30,7
webpack-howto,petehunt,10071,688,JavaScript,2014-07-17T06:55:48Z,2025-06-21T03:13:34Z,469,10071,52,User,198,"San Francisco, CA",263,0,19,0,22
simplemde-markdown-editor,sparksuite,10059,1115,JavaScript,2015-06-19T20:03:05Z,2025-06-20T11:02:02Z,9344,10059,292,Organization,12,"Houston, TX",144,0,26,0,25
jszip,Stuk,10056,1314,JavaScript,2009-08-30T17:09:20Z,2025-06-20T15:19:12Z,24787,10056,406,User,122,California,130,2,51,29,38
vue-resource,pagekit,10053,1589,JavaScript,2014-02-07T23:07:56Z,2025-06-18T10:26:54Z,1765,10053,113,Organization,13,,256,0,22,0,30
pipedream,PipedreamHQ,10035,5371,JavaScript,2020-01-22T00:28:31Z,2025-06-21T06:14:53Z,569054,10035,3953,Organization,38,"San Francisco, CA",275,2105,169,1532,303
hotel,typicode,9990,432,JavaScript,2015-05-27T08:24:07Z,2025-06-21T05:30:52Z,3143,9990,124,User,78,,116,0,32,0,29
easydiffusion,easydiffusion,9983,825,JavaScript,2022-08-23T20:27:59Z,2025-06-20T15:29:48Z,59970,9983,356,Organization,9,,109,63,42,38,13
planka,plankanban,9960,989,JavaScript,2019-08-30T20:35:36Z,2025-06-21T08:05:15Z,48687,9960,281,Organization,7,Germany,76,240,128,233,4
hacktricks,HackTricks-wiki,9959,2873,JavaScript,2020-07-15T15:40:37Z,2025-06-21T04:35:37Z,4529684,9959,6,Organization,4,,246,368,29,56,2
WOW,matthieua,9957,4085,JavaScript,2013-12-29T07:53:44Z,2025-06-20T03:49:36Z,1058,9957,189,User,78,Lisbon,281,0,22,1,20
react-native-animatable,oblador,9923,701,JavaScript,2015-10-18T02:04:35Z,2025-06-20T05:57:32Z,1755,9923,172,User,130,,111,0,29,1,8
purifycss,purifycss,9922,381,JavaScript,2015-05-26T02:42:17Z,2025-06-16T14:12:29Z,349,9922,83,Organization,5,,148,0,17,2,12
react-app-rewired,timarney,9885,428,JavaScript,2016-08-08T19:14:34Z,2025-06-19T21:24:38Z,876,9885,18,User,95,Ottawa,87,0,96,3,1
connect,senchalabs,9883,1090,JavaScript,2010-05-26T18:55:41Z,2025-06-19T05:53:51Z,5321,9883,9,Organization,22,Redwood City,304,16,123,0,4
art-template,goofychris,9877,2672,JavaScript,2012-06-03T03:37:57Z,2025-06-17T22:39:23Z,3189,9877,92,User,7,,509,3,12,2,3
bootstrap-select,snapappointments,9877,2719,JavaScript,2012-09-26T20:56:59Z,2025-06-17T07:22:40Z,8982,9877,316,Organization,22,"Seattle, WA",333,0,124,5,20
webtorrent-desktop,webtorrent,9874,1018,JavaScript,2015-05-04T05:21:35Z,2025-06-20T22:51:07Z,176849,9874,77,Organization,35,npm install webtorrent,244,17,81,27,15
html5shiv,aFarkas,9862,2544,JavaScript,2011-02-12T12:21:10Z,2025-06-20T21:18:32Z,5145,9862,74,User,66,Berlin,558,0,27,0,26
art-of-node,max-mapper,9859,852,JavaScript,2013-03-21T19:17:16Z,2025-06-18T04:00:19Z,1748,9859,15,User,759,,291,0,32,0,9
picturefill,scottjehl,9856,1065,JavaScript,2012-02-21T08:35:14Z,2025-06-21T03:37:22Z,17463,9856,1,User,65,NYC,341,0,58,0,0
testcafe,DevExpress,9855,676,JavaScript,2015-04-20T13:43:28Z,2025-06-19T11:48:55Z,137524,9855,26,Organization,177,,163,48,106,61,3
css.gg,astrit,9851,489,JavaScript,2019-10-01T21:35:58Z,2025-06-21T03:50:17Z,6750,9851,42,User,70,"Stockholm, Sweden",109,13,6,0,1
gtop,aksakalli,9829,326,JavaScript,2017-08-09T15:12:28Z,2025-06-20T12:18:11Z,444,9829,40,User,49,"Berlin, Germany",132,0,10,3,16
lets-chat,sdelements,9814,1577,JavaScript,2012-03-09T19:32:33Z,2025-06-21T04:43:55Z,21751,9814,269,Organization,65,Toronto,425,0,63,2,47
kutt,thedevs-network,9808,1278,JavaScript,2018-02-13T12:33:16Z,2025-06-21T06:50:45Z,5332,9808,43,Organization,13,,75,239,52,301,6
popcorn-desktop,popcorn-official,9799,646,JavaScript,2016-02-16T11:07:20Z,2025-06-21T04:39:40Z,40341,9799,23,Organization,27,All around the world,205,34,107,24,4
mind-map,wanglin2,9780,1351,JavaScript,2021-06-10T15:17:16Z,2025-06-21T09:32:01Z,45113,9780,83,User,76,中国杭州,42,494,22,176,8
streama,streamaserver,9776,991,JavaScript,2015-07-29T11:54:00Z,2025-06-18T06:36:52Z,72243,9776,348,Organization,5,,296,0,79,1,6
live2d-widget,stevenjoezhang,9753,2505,JavaScript,2018-07-11T05:22:00Z,2025-06-21T08:59:30Z,1830,9753,10,User,52,"Hierarch Square, Novigrad",85,99,5,121,5
h5-Dooring,MrXujiang,9733,1801,JavaScript,2020-08-22T04:20:42Z,2025-06-20T09:47:08Z,52152,9733,33,User,117,chongqing,163,12,10,0,0
sinon,sinonjs,9731,770,JavaScript,2010-06-29T21:15:32Z,2025-06-21T03:19:39Z,43726,9731,44,Organization,17,,90,60,324,24,4
Numeral-js,adamwdraper,9726,923,JavaScript,2012-10-01T20:50:23Z,2025-06-20T00:42:56Z,1103,9726,350,User,38,"Phoenix, AZ",147,0,45,3,159
ua-parser-js,faisalman,9717,1205,JavaScript,2012-02-01T01:11:49Z,2025-06-21T09:18:20Z,20547,9717,22,User,38,"Bandung, Indonesia",131,160,125,13,3
jscodeshift,facebook,9716,488,JavaScript,2015-03-07T00:32:16Z,2025-06-19T10:09:31Z,2078,9716,135,Organization,149,"Menlo Park, California",94,57,120,20,7
apidoc,apidoc,9716,1677,JavaScript,2013-04-20T18:08:52Z,2025-06-19T09:29:57Z,3496,9716,85,Organization,8,,223,0,90,0,8
react-slingshot,coryhouse,9711,2923,JavaScript,2015-12-31T22:04:53Z,2025-06-19T11:48:22Z,4359,9711,88,User,250,Kansas City,226,0,88,0,51
codimd,hackmdio,9686,1097,JavaScript,2015-05-04T06:06:45Z,2025-06-19T13:52:46Z,35501,9686,337,Organization,77,"Taipei, Taiwan",162,50,173,38,19
webpack,vuejs-templates,9685,4371,JavaScript,2015-12-26T05:25:41Z,2025-06-19T11:40:26Z,1274,9685,179,Organization,6,,262,0,133,2,54
antd-admin,zuiidea,9670,2518,JavaScript,2016-01-25T07:46:15Z,2025-06-21T05:44:27Z,25268,9670,32,User,84,Chengdu,290,2,53,1,1
jquery-mobile,jquery-archive,9651,2384,JavaScript,2010-09-13T15:02:22Z,2025-06-14T14:07:23Z,133726,9651,182,Organization,21,,539,0,224,0,13
Windows-universal-samples,microsoft,9634,7930,JavaScript,2015-03-06T22:13:13Z,2025-06-19T17:53:54Z,50838,9634,151,Organization,6928,"Redmond, WA",955,1,5,7,30
ncc,vercel,9610,300,JavaScript,2018-11-13T04:00:21Z,2025-06-20T16:19:59Z,11667,9610,217,Organization,174,United States of America,103,18,60,18,21
react-i18next,i18next,9607,1042,JavaScript,2015-12-12T12:52:11Z,2025-06-20T15:01:13Z,20045,9607,7,Organization,56,,46,94,181,77,0
ducks-modular-redux,erikras,9599,338,JavaScript,2015-08-31T13:11:57Z,2025-06-15T05:05:54Z,494,9599,36,User,108,Spain,120,0,16,0,6
webpack-demos,ruanyf,9595,2243,JavaScript,2015-08-14T03:15:35Z,2025-06-20T08:52:08Z,953,9595,0,User,73,"Shanghai, China",404,0,21,0,0
NotionNext,tangly1024,9591,12714,JavaScript,2021-09-26T07:23:22Z,2025-06-21T09:16:12Z,55617,9591,331,User,53,"Fujian,China",42,672,81,287,22
1on1-questions,VGraupera,9582,633,JavaScript,2017-11-18T14:36:02Z,2025-06-21T00:45:32Z,231,9582,3,User,53,"Burlingame, CA",162,0,13,0,1
node-fs-extra,jprichardson,9562,778,JavaScript,2011-11-16T21:50:51Z,2025-06-19T08:40:20Z,1258,9562,16,User,166,Nebraska,94,2,84,5,0
madge,pahen,9555,333,JavaScript,2012-05-20T11:01:26Z,2025-06-21T06:22:58Z,1432,9555,114,User,17,"Gothenburg, Sweden",52,1,53,1,6
onepage-scroll,peachananr,9516,2044,JavaScript,2013-09-12T14:07:28Z,2025-06-11T07:05:38Z,261,9516,267,User,53,Everywhere in the world,372,0,6,2,53
react-desktop,gabrielbull,9510,458,JavaScript,2015-10-14T02:22:59Z,2025-06-21T03:46:08Z,5067,9510,36,User,63,Montréal,220,0,22,0,2
warriorjs,olistic,9493,496,JavaScript,2015-04-29T14:25:02Z,2025-06-18T14:29:52Z,6462,9493,19,User,67,,161,0,14,0,5
tracking.js,eduardolundgren,9478,1451,JavaScript,2012-06-18T04:39:34Z,2025-06-19T16:18:39Z,32885,9478,225,User,40,California,292,0,15,0,24
elasticsearch-head,mobz,9474,2029,JavaScript,2011-06-16T00:49:07Z,2025-06-20T06:13:25Z,2598,9474,174,User,38,,357,0,53,1,17
kue,Automattic,9469,868,JavaScript,2011-06-27T22:37:37Z,2025-06-18T08:42:29Z,6432,9469,287,Organization,1176,Worldwide,269,0,99,2,35
uncss,uncss,9427,403,JavaScript,2013-04-18T16:32:10Z,2025-06-20T17:26:17Z,1751,9427,58,Organization,3,,138,0,38,0,11
win11React,blueedgetechno,9421,1078,JavaScript,2021-07-12T17:38:43Z,2025-06-20T02:28:14Z,93799,9421,16,User,31,India,138,10,43,0,1
ora,sindresorhus,9361,278,JavaScript,2016-03-03T18:17:16Z,2025-06-20T15:57:06Z,701,9361,21,User,1116,,48,8,50,2,1
TwitchAdSolutions,pixeltris,9357,523,JavaScript,2020-12-22T16:08:18Z,2025-06-21T09:49:40Z,405,9357,44,User,12,,133,20,7,35,3
c3,c3js,9355,1383,JavaScript,2013-07-18T06:51:40Z,2025-06-20T15:39:51Z,14947,9355,780,Organization,2,,265,5,126,0,53
BrasilAPI,BrasilAPI,9348,631,JavaScript,2020-01-30T04:48:16Z,2025-06-20T23:00:43Z,4958,9348,152,Organization,3,,229,69,77,19,55
nodeclub,cnodejs,9345,3109,JavaScript,2012-02-15T07:41:26Z,2025-06-18T06:36:26Z,9525,9345,154,Organization,12,China,587,0,84,10,13
HackMyResume,hacksalot,9338,529,JavaScript,2015-09-24T15:40:22Z,2025-06-20T20:22:41Z,3258,9338,67,User,41,United States,201,0,13,1,7
howtheysre,upgundecha,9337,815,JavaScript,2021-02-14T14:03:02Z,2025-06-20T17:50:45Z,560,9337,11,User,137,Asia,233,44,39,4,6
BrowserQuest,mozilla,9317,2894,JavaScript,2011-09-30T18:47:48Z,2025-06-20T01:42:06Z,68445,9317,0,Organization,2464,"Mountain View, California",592,0,4,0,0
material-design-for-bootstrap,mdbootstrap,9307,1137,JavaScript,2016-07-20T07:36:28Z,2025-06-21T04:31:30Z,11631,9307,27,Organization,338,,297,0,19,0,2
carlo,GoogleChromeLabs,9307,314,JavaScript,2018-10-28T17:15:20Z,2025-06-13T12:09:57Z,431,9307,56,Organization,239,,179,0,20,0,5
bundlephobia,pastelsky,9276,225,JavaScript,2017-03-27T17:24:15Z,2025-06-21T04:31:33Z,8911,9276,427,User,137,Bangalore ,20,0,37,21,24
webfontloader,typekit,9259,647,JavaScript,2010-04-21T00:54:16Z,2025-06-20T15:28:59Z,29507,9259,106,Organization,11,"San Francisco, CA",270,0,36,1,13
laverna,Laverna,9206,798,JavaScript,2014-01-21T08:24:17Z,2025-06-19T08:51:57Z,6664,9206,448,Organization,7,,333,0,74,1,10
pencil,evolus,9203,731,JavaScript,2014-06-19T06:23:06Z,2025-06-19T11:36:34Z,37364,9203,527,Organization,4,"Ho Chi Minh city, Vietnam",263,0,19,3,51
node-schedule,node-schedule,9191,510,JavaScript,2011-05-11T21:41:34Z,2025-06-21T04:09:45Z,358,9191,168,Organization,4,,109,1,50,1,16
swagger-editor,swagger-api,9184,2314,JavaScript,2014-05-02T22:47:10Z,2025-06-20T12:36:57Z,2395507,9184,267,Organization,37,,258,88,111,206,9
ChakraCore,chakra-core,9183,1201,JavaScript,2016-01-05T19:05:31Z,2025-06-20T13:53:44Z,183811,9183,611,Organization,2,,421,3,146,5,33
react-draggable,react-grid-layout,9183,1053,JavaScript,2014-07-24T22:32:16Z,2025-06-20T12:58:32Z,3647,9183,247,Organization,3,,78,2,61,4,42
cors-anywhere,Rob--W,9178,6426,JavaScript,2013-01-03T22:08:24Z,2025-06-21T01:34:03Z,231,9178,92,User,117,The Netherlands,111,0,8,10,20
eslint-plugin-react,jsx-eslint,9175,2761,JavaScript,2014-12-15T23:44:14Z,2025-06-21T09:00:04Z,8415,9175,340,Organization,4,,82,62,400,48,72
uPlot,leeoniya,9173,408,JavaScript,2019-09-27T18:45:21Z,2025-06-21T06:11:00Z,8464,9173,123,User,194,"Chicago, IL",57,59,44,62,11
clsx,lukeed,9160,157,JavaScript,2018-12-24T22:33:11Z,2025-06-21T08:54:24Z,139,9160,12,User,339,"San Francisco, CA",17,0,14,7,6
BingGPT,dice2o,9158,697,JavaScript,2023-02-16T00:37:19Z,2025-06-20T21:31:40Z,1657,9158,242,User,2,,82,0,2,1,7
cube-ui,didi,9134,1463,JavaScript,2017-11-03T06:17:27Z,2025-06-18T09:11:11Z,27752,9134,63,Organization,86,"Beijing, China",212,2,30,1,14
audiobookshelf,advplyr,9131,618,JavaScript,2021-08-17T22:00:40Z,2025-06-21T01:37:04Z,41935,9131,714,User,25,,58,1897,263,528,56
is.js,arasatasaygin,9125,622,JavaScript,2015-01-01T19:09:04Z,2025-06-09T01:24:40Z,617,9125,47,User,6,Dubai,230,0,36,0,9
computer-science-in-javascript,humanwhocodes,9099,1206,JavaScript,2009-04-12T01:03:24Z,2025-06-16T00:14:44Z,131,9099,12,Organization,37,,316,0,5,0,8
prompts,terkelg,9093,308,JavaScript,2018-02-24T10:11:47Z,2025-06-21T02:45:59Z,8703,9093,152,User,48,"Brooklyn, NY",57,3,62,6,36
taskbook,klaudiosinani,9089,386,JavaScript,2018-02-12T05:37:22Z,2025-06-19T13:46:14Z,459,9089,101,User,29,"Zurich, Switzerland",127,4,27,3,24
Cloudflare_vless_trojan,yonggekkk,9076,7001,JavaScript,2023-07-22T05:43:42Z,2025-06-21T09:49:19Z,96119,9076,0,User,18,,101,542,2,65,0
lunr.js,olivernn,9076,554,JavaScript,2011-06-23T20:53:57Z,2025-06-21T02:54:46Z,4095,9076,128,User,78,Cape Town,121,0,37,0,26
bpmn-js,bpmn-io,9070,1389,JavaScript,2014-03-10T12:57:00Z,2025-06-20T14:21:12Z,14234,9070,140,Organization,168,,228,156,50,69,7
gremlins.js,marmelab,9067,429,JavaScript,2013-10-21T08:47:12Z,2025-06-21T04:31:32Z,4707,9067,21,Organization,305,France,156,0,24,0,12
Winds,GetStream,9043,638,JavaScript,2016-09-19T17:02:13Z,2025-06-21T02:32:29Z,61501,9043,0,Organization,430,Boulder,232,0,26,0,0
jshint,jshint,9032,1642,JavaScript,2011-01-19T22:28:53Z,2025-06-20T22:25:25Z,20146,9032,457,Organization,9,,289,0,244,12,64
easy-mock,easy-mock,9028,1344,JavaScript,2017-08-27T13:59:29Z,2025-06-20T08:34:04Z,3398,9028,185,Organization,5,,224,0,10,0,29
Parsley.js,guillaumepotier,9026,1302,JavaScript,2012-12-16T14:52:04Z,2025-06-21T04:31:37Z,9864,9026,72,User,65,Patrimonio,244,0,205,1,4
drei,pmndrs,9010,752,JavaScript,2020-04-26T19:38:41Z,2025-06-20T09:43:30Z,37314,9010,157,Organization,83,https://opencollective.com/pmndrs,49,188,238,148,47
chameleon,didi,9008,694,JavaScript,2019-01-18T14:41:35Z,2025-06-17T08:55:25Z,132324,9008,277,Organization,86,"Beijing, China",235,0,6,0,125
terser,terser,9004,410,JavaScript,2015-01-11T16:06:46Z,2025-06-20T15:57:44Z,13679,9004,307,Organization,9,,45,113,234,67,26
signale,klaudiosinani,8974,229,JavaScript,2018-04-08T16:04:09Z,2025-06-12T14:57:50Z,851,8974,39,User,29,"Zurich, Switzerland",72,2,10,1,10
react-native-router-flux,aksonov,8971,2103,JavaScript,2015-08-25T11:12:44Z,2025-06-19T07:46:10Z,5682,8971,337,User,57,"Koper, Slovenia",191,0,235,2,56
grpc-web,grpc,8939,786,JavaScript,2016-06-20T17:34:33Z,2025-06-20T10:09:03Z,1434,8939,209,Organization,31,,195,16,113,13,7
cli,npm,8933,3480,JavaScript,2018-07-05T23:26:52Z,2025-06-21T06:02:03Z,169563,8933,602,Organization,340,United States of America,222,342,424,506,45
TimelineJS,NUKnightLab,8922,1550,JavaScript,2012-03-06T02:12:20Z,2025-06-13T06:23:05Z,18352,8922,197,Organization,95,United States of America,403,0,49,0,25
stats.js,mrdoob,8907,1202,JavaScript,2010-04-08T11:54:17Z,2025-06-20T03:08:56Z,32620,8907,22,User,45,,182,2,20,0,16
imagesloaded,desandro,8885,1141,JavaScript,2011-08-25T17:28:58Z,2025-06-19T22:56:33Z,573,8885,15,User,69,"Vienna, VA",227,0,19,1,0
evil-huawei,evil-huawei,8882,651,JavaScript,2019-12-01T07:00:28Z,2025-06-19T07:18:07Z,14680,8882,3,Organization,1,,242,0,8,0,2
gridstudio,ricklamers,8874,1507,JavaScript,2019-07-23T13:56:41Z,2025-06-19T19:37:06Z,130622,8874,43,User,149,Amsterdam + Palo Alto,323,0,11,0,5
Detect-It-Easy,horsicq,8874,812,JavaScript,2014-06-01T21:37:32Z,2025-06-21T05:27:28Z,18112,8874,22,User,128,Germany,179,724,48,55,0
htm,developit,8874,176,JavaScript,2018-07-30T19:04:49Z,2025-06-20T10:46:15Z,377,8874,47,User,342,"Hamilton, Ontario, Canada",71,0,30,0,7
OSINT-Framework,lockfale,8873,1485,JavaScript,2015-12-19T03:17:20Z,2025-06-21T08:05:57Z,1958,8873,74,Organization,86,,505,77,99,47,28
OnsenUI,OnsenUI,8858,1012,JavaScript,2013-09-11T11:52:41Z,2025-06-21T03:46:10Z,196158,8858,11,Organization,27,,296,0,105,6,9
node-fetch,node-fetch,8842,1046,JavaScript,2015-01-26T07:29:26Z,2025-06-16T07:35:41Z,1268,8842,219,Organization,5,"USA, Poland, Sweden, China, New Zealand",89,0,107,11,38
tailblocks,mertJF,8839,838,JavaScript,2020-05-14T18:26:36Z,2025-06-20T17:37:51Z,26393,8839,47,User,2,"Turkey, İzmir",140,0,7,0,15
Sigma-Web-Dev-Course,CodeWithHarry,8826,2604,JavaScript,2023-09-26T20:34:11Z,2025-06-21T10:01:16Z,101173,8826,156,User,37,,311,7,2,8,62
bigbluebutton,bigbluebutton,8820,5983,JavaScript,2010-05-25T01:42:41Z,2025-06-21T00:17:23Z,930287,8820,716,Organization,120,"Ottawa, Canada",391,2971,219,1575,68
node-telegram-bot-api,yagop,8814,1583,JavaScript,2015-06-28T22:35:33Z,2025-06-20T07:11:49Z,2458,8814,127,User,54,"Madrid, Spain",160,13,81,23,9
xgplayer,bytedance,8812,913,JavaScript,2018-05-16T12:01:55Z,2025-06-21T09:51:19Z,467880,8812,42,Organization,352,Singapore,124,209,56,154,7
rawgraphs-app,rawgraphs,8808,1852,JavaScript,2013-04-17T11:54:09Z,2025-06-19T11:46:48Z,57203,8808,68,Organization,10,Milan,320,1,16,3,4
js-beautify,beautifier,8798,1399,JavaScript,2008-12-04T06:35:54Z,2025-06-21T02:33:07Z,12976,8798,413,Organization,3,,211,49,214,29,26
ieaseMusic,trazyn,8786,992,JavaScript,2017-09-19T13:37:04Z,2025-06-16T17:43:34Z,109226,8786,142,User,40,,191,0,7,0,2
react-vis,uber,8760,833,JavaScript,2016-02-22T20:45:50Z,2025-06-19T07:28:18Z,93663,8760,343,Organization,166,70+ countries and counting.,2132,2,114,0,33
pose-animator,yemount,8759,972,JavaScript,2020-03-30T09:43:38Z,2025-06-19T22:34:59Z,34017,8759,51,User,16,,227,0,0,0,13
lazyload,tuupola,8759,2216,JavaScript,2008-11-05T16:55:49Z,2025-06-19T22:56:32Z,5053,8759,110,User,133,"Finland,  Thailand, Estonia",304,0,6,1,37
WebKit,WebKit,8754,1590,JavaScript,2020-12-11T17:11:43Z,2025-06-21T09:33:16Z,11465491,8754,1438,Organization,8,,134,16201,306,2000,1438
qs,ljharb,8744,739,JavaScript,2014-07-25T18:35:41Z,2025-06-20T17:25:39Z,12017,8744,76,User,283,"Hillsborough, CA",65,36,63,6,12
easy-dataset,ConardLi,8738,848,JavaScript,2025-03-04T16:14:14Z,2025-06-21T09:45:28Z,16774,8738,81,User,52,BeiJing,43,608,15,342,2
react-360,facebookarchive,8735,1224,JavaScript,2016-12-12T19:45:37Z,2025-06-12T10:36:35Z,80218,8735,293,Organization,495,,326,0,38,0,70
javascript-state-machine,jakesgordon,8732,968,JavaScript,2011-06-01T22:02:01Z,2025-06-17T09:30:27Z,1620,8732,74,User,31,"Portland, OR",260,1,8,0,8
push.js,Nickersoft,8730,539,JavaScript,2015-07-20T01:46:04Z,2025-06-20T12:52:37Z,2614,8730,54,User,89,"Seattle, WA",164,0,20,0,34
protractor,angular,8730,2292,JavaScript,2013-01-16T04:30:53Z,2025-06-12T17:01:34Z,9509,8730,684,Organization,205,United States of America,484,0,251,0,64
nunjucks,mozilla,8727,642,JavaScript,2012-08-09T05:40:44Z,2025-06-21T08:20:25Z,8450,8727,342,Organization,2464,"Mountain View, California",139,13,121,25,60
JSON-js,douglascrockford,8723,4551,JavaScript,2010-11-18T17:39:50Z,2025-06-19T02:46:32Z,75,8723,1,User,18,Anaheim,480,0,2,1,1
nue,nuejs,8722,254,JavaScript,2023-09-13T00:18:50Z,2025-06-20T20:18:20Z,33293,8722,73,Organization,1,Finland,74,811,43,149,13
istanbul,gotwarlost,8691,783,JavaScript,2012-09-12T06:36:32Z,2025-06-16T10:59:14Z,2527,8691,401,User,50,San Francisco Bay Area,131,2,68,0,41
jsdiff,kpdecker,8687,512,JavaScript,2011-03-29T16:25:28Z,2025-06-21T04:07:03Z,1832,8687,15,User,130,"Chicago, IL",94,57,70,52,2
favico.js,ejci,8687,580,JavaScript,2013-09-09T17:43:18Z,2025-06-16T13:55:16Z,5270,8687,57,User,14,"Amsterdam, Netherlands",207,0,35,0,7
